DESCRIPCION SECTOR,NOMBRE ENTIDAD
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE AGUA ALCANTARILLADO Y ASEO DE PASAJE AGUAPAS EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SALITRE
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE ASEO DEL CANTON PLAYAS EMAPLAYAS EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE RASTRO Y PLAZAS DE GANADO DE SANTO DOMINGO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE COMUNICACION E INFORMACION DEL CANTON GONZANAMA
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE VIALIDAD IMBAVIAL EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE DESARROLLO Y CONSTRUCCIONES DEL GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DE NAPO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE VIVIENDA MUNICIPAL DEL CANTON CENTINELA DEL CONDOR
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE MERCADOS CENTROS COMERCIALES Y BAHIAS DEL CANTON BABAHOYO MECECOB EPB
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA PISCICOLA CALMITUYACU EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA VIAL DEL GOBIERNO AUTONOMO PROVINCIAL DE ORELLANA EP - EMPROVIAL
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE ARIDOS Y ASFALTOS DEL AZUAY ASFALTAR EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DEL CANTON QUEVEDO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO SANITARIO DEL CANTON JIPIJAPA EPMAPAS-J
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DEL CANTON PUERTO LOPEZ EPMAPAPL
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL MOVILIDAD DE MANTA EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL MANCOMUNADA DE AGUA POTABLE  ALCANTARILLADO SANITARIO Y PLUVIAL Y DEPURACION Y APROVECHAMIENTO DE AGUAS RESIDUALES SANEAMIENTO AGUAPEN-EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE  AGUA POTABLE Y ALCANTARILLADO DEL CANTON CHONE
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA METROPOLITANA DEL MERCADO MAYORISTA DE QUITO (MMQ-EP)
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA - EMPRESA MUNICIPAL MERCADO MAYORISTA AMBATO (EP-EMA)
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE  AGUA POTABLE  Y ALCANTARILLADO DE GUAYAQUIL EP - EMAPAG EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA FARMACIAS MUNICIPALES SOLIDARIAS FARMASOL EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,FARMACIA MUNICIPAL SOLIDARIA SANTA ISABEL FARMASI EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE RADIO Y TELEVISION E.P. ISABELA COMUNICACION
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE CAMAL DEL CANTON QUEVEDO -EMUPUCAQ
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PuBLICA MUNICIPAL DE TELECOMUNICACIONES AGUA POTABLE ALCANTARILLADO Y SANEAMIENTO DE CUENCA
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE COMUNICACION E INFORMACION DE LATACUNGA EPMUCILA E.P.
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DEL CANTON NOBOL EMPRESA PUBLICA ECAPAN EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE TURISMO COTACACHI EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE  AGUA POTABLE Y ALCANTARILLADO DE COLIMES  EPAPA COLI
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,FARMACIA MUNICIPAL SANTIAGO DE GUALACEO FARMASAG EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL TERMINAL TERRESTRE TRANSITO Y SEGUIRIDAD VIAL DEL CANTON BABAHOYO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DEL CANTON LAGO AGRIO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE TURISMO QUE REGULA LA ADMINISTRACION Y EL USO DE LOS CENTROS TURISTICOS DE LA PROVINCIA BOLIVAR 
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA  DE AGUA POTABLE Y ALCANTARILLADO DEL CANTON ROCAFUERTE EPAPAR 
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE SANEAMIENTO AMBIENTAL DE BABAHOYO - EMSABA EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y SANEAMIENTO AMBIENTAL DE BUENA FE EMAPSA BF
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE CONSTRUCCIONES DEL GOBIERNO AUTONOMO DESCENTRALIZADO PROVINCIAL DEL GUAYAS - CONSTRUGUAYAS E.P.
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE PASTAZA EMAPAST EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA PARA EL FOMENTO AGROPECUARIO Y PRODUCTIVO DE ZAMORA CHINCHIPE AGROPZACHIN EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE SERVICIO DE RASTRO Y PLAZAS DE GANADO DEL CANTON MACARA EPUSRAPLAGMAC
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE VIVIENDA Y CONSTRUCCION ZAMORA EMVICONZ
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA CUERPO DE BOMBEROS DE MILAGRO EP-CBM
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE VIVIENDA DE LOJA VIVEM-EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO PALORA
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE URBANIZACION Y VIVIENDA DE CUENCA  EMUVI EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL REGISTRO DE LA PROPIEDAD DE GUAYAQUIL
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA MUNICIPAL DE ASEO SANTA ROSA EMAS EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE PEDERNALES EPMAPA - PED
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y SANEAMIENTO DE PORTOVIEJO EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE VIALIDAD ZAMORA CHINCHIPE VIALZACHIN EP DEL GOBIERNO PROVINCIAL DE ZAMORA CHINCHI
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE VIVIENDA SOCIAL HABITAT E INDUSTRIALIZACION DE RESIDUOS SOLIDOS MATERIALES ARIDOS PETREOS DEL GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE SAN MIGUEL DE IBARRA
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE TURISMO Y COMUNICACION SOCIAL
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE TRANSITO Y MOVILIDAD DE DURAN
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL MANCOMUNADA DE ASEO INTEGRAL BOSQUE SECO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL VIAL DE CONSTRUCCIONES DE URBANIZACION Y VIVIENDA DEL CANTON SAN VICENTE
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,LA EMPRESA MUNICIPAL DE MATRICULACION VEHICULAR ESTACIONAMIENTO TARIFADO Y TRANSITO EMMETT EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE COMERCIALIZACION E INDUSTRIALIZACION TRANSPORTE MULTIMODAL Y TURISMO DEL GOBIERNO AUTONOMO DESCENTRALLIZADO PROVINICIAL DE PASTAZA - PASTAZA PROGRESA EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MORONA CONSTRUYE SU DESARROLLO MORONA EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,HIDROEQUINOCCIO E.P.
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,HIDROZAMORA EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,HIDROPLAYAS EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,HIDROMIRA CARCHI EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA METROPOLITANA DE RASTRO QUITO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE SERVICIO DE RASTRO CATAMAYO EP RASTRO-CATAMAYO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA METROPOLITANA DE GESTION INTEGRAL DE RESIDUOS SOLIDOS EMGIRS-EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE ASEO DE CUENCA EMAC - EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA METROPOLITANA DE SERVICIOS AEROPORTUARIOS Y GESTION DE ZONAS FRANCAS Y REGIMENES ESP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE LA CIUDAD DE CHUNCHI
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE ALCANTARILLADO Y SANEAMIENTO DE CALVAS EP EMAPAC
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DEL CANTON BOLIVAR EPMAPA-B
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE RESIDUOS SOLIDOS RUMINAHUI-ASEO  EPM
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE ASEO DE MACHALA EMAM EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DEL TAMBO EMAPAT EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE ALCANTARILLADO Y SANEAMIENTO DE CUMANDA EPMAPSAC
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA CANTONAL DE VIVIENDA VIVIR ZAPOTILLO HERMOSO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE RIOBAMBA EP-EMAPAR
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA VIAL PROVINCIAL DE LOS RIOS - EMVIALRIOS
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,E-P EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE GUARANDA E-P EMAPA-G
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,"EMPRESA PUBLICA DE VIVIENDA EMPUVI ""PASAJE"""
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE DESARROLLO ECONOMICO EDEC-EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE SERVICIOS DE CEMENTERIOS  SALAS DE VELACIONES Y EXEQUIAS DEL CANTON CUE
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE AGUA POTABLE Y ALCANTARILLADO DE PUJILI EPAPAP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE DESARROLLO PRODUCTIVO Y COMPETITIVIDAD EMPUDEPRO-TENA EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,FARMACIA MUNICIPAL EMPRESA PUBLICA FARMUNIC EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA MUNICIPAL DE DESARROLLO TURISTICO DE RECREACION SOSTENIBLE Y SUSTENTABLE E INF. DE LUGARES T
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA MUNICIPAL DE CONSTRUCCION VIAL DEL CANTON SANTA ELENA EMUVIAL EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE ADMINISTRACION VIAL DEL GOBIERNO PROVINCIAL AUTONOMO DE MANABI
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE VIALIDAD DEL SUR  VIALSUR E.P.
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE MERCADO Y CAMAL SANTA ROSA
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE LA TRONCAL - EMAPAT EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA VIAL DEL GOBIERNO PROVINCIAL AUTONOMO DE EL ORO - EMVIAL EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE IBARRA EMAPA-I
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA MUNICIPAL DE VIVIENDA PROVIVIR PUYANGO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA MUNICIPAL DE VIVIENDA SOCIAL DE MILAGRO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA METROPOLITANA DE TRANSPORTE DE PASAJEROS DE QUITO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DEL MINI TERMINAL TERRESTRE DE LA CIUDAD DE BAHIA DE CARAQUEZ EMTTBC EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA MUNICIPAL DE RECOLECCION  TRANSPORTE  TRATAMIENTO DE DESECHOS SOLIDOS PELIGROSOS Y NO PELIGROSOS DE ASEO Y LIMPIEZA Y DE MANTENIMIENTO DE LUGARES PUBLICOS DEL CANTON SANTA ELENA EMASA-EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE ASEO Y GESTION AMBIENTAL DEL CANTON LATACUNGA EPAGAL
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE MOVILIDAD  TRANSITO Y TRANSPORTE DE CUENCA - EMOV EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE SERVICIOS DE RASTRO Y PLAZAS DE GANADO EMURPLAG EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE FAENAMIENTO Y PRODUCTOS CARNICOS DE IBARRA
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE  ALCANTARILLADO Y SANEAMIENTO BASICO DE PEDRO MONCAYO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA MUNICIPAL DE AGUA POTABLE  ALCANTARILLADO Y SANEAMIENTO DE GUALACEO EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE AGUA POTABLE Y ALCANTARILLADO DEL CANTON ZAMORA EP EMAPAZ EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE ALCANTARILLADO FAENAMIENTO Y SERVICIOS DEL CANTON SUCUA EPMAPAF-SP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA MUNICIPAL DE VIVIENDA Y DESARROLLO SI VIVIENDA EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DEL CANTON SAMBORONDON EPMAPA-S
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA METROPOLITANA DE HABITAT Y VIVIENDA
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA CANTONAL DE AGUA POTABLE Y ALCANTARILLADO DE GUAYAQUL -ECAPAG
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA DE AGUA POTABLE Y ALCANTARILLADO DE ESMERALDAS SAN MATEO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL MANCOMUNADA RECOLECCION  PROCESAMIENTO Y DISPOSICION FINAL DE DESECHOS SOLIDOS
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA TURISTICA DE PICHINCHA CIUDAD MITAD DEL MUNDO EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE INFRAESTRUCTURA  DESARROLLO Y SERVICIOS DEL CANTON PUERTO QUITO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA METROPOLITANA DE AGUA POTABLE Y SANEAMIENTO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA METROPOLITANA DE MOVILIDAD Y OBRAS PUBLICAS
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA METROPOLITANA DE GESTION DE DESTINO TURISTICO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE TULCAN
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA METROPOLITANA DE ASEO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE ALCANTARILLADO MANEJO PLUVIAL Y DEPURACION DE RESIDUOS LIQUIDOS DEL CANTON MANTA EP- AGUAS DE MANTA
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,MPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE PEDRO VICENTE MALDONADO EPMAPA - PVM
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE  ALCANTARILLADO Y SANEAMIENTO AMBIENTAL DEL CANTON  AZOGUE
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE SANTO DOMINGO EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE AGUA POTABLE Y ALCANTARILLADO DEL CANTON SANTA ROSA EMAPASR EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL MERCADO DE PRODUCTORES AGRICOLAS SAN PEDRO DE RIOBAMBA
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA - EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE AMBATO
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE DURAN-EMPRESA PUBLICA-EMAPAD EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL MANCOMUNADA DE ASEO INTEGRAL DE LA CUENCA DEL JUBONES EMMAICJ-EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL MANCOMUNADA DE ASEO INTEGRAL DE LOS CANTONES DE PATATE Y PELILEO EMMAIT-EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMMAI-MANABI-CS-EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA DE SERVICIOS MUNICIPALES DE ANTONIO ANTE SERMAA EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA METROPOLITANA DE LOGISTICA PARA LA SEGURIDAD Y LA CONVIVENCIA CIUDADANA EP
EMPRESAS PUBLICAS DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS,EMPRESA PUBLICA MUNICIPAL MANCOMUNADA DE ASEO INTEGRAL DE LOS CANTONES DE GUALACEO CHORDELEG SIGSIG GUACHAPALA Y EL PAN
