ocid,id,quantity,description,relatedLot,unit_id,unit_name,unit_scheme,unit_value_amount,unit_value_currency,classification_id,classification_scheme,classification_description,aditional_id,aditional_uri,aditional_scheme,aditional_description
ocds-5wno2w-COTBS-AME-001-2019-85613,2839853-DS-SO,1,VENTA DE BILLETES DE VIAJE,243663,436,Unidad,SERCOP,116071.42,USD,678110012,CPC,VENTA DE BILLETES DE VIAJE,67811.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=67811.00.1,CPC,"VENTA DE BILLETES DE VIAJE, ALOJAMIENTO Y VIAJES ORGANIZADOS A COMISION O POR CONTRATO"
ocds-5wno2w-COTBS-ANDEC-001-19-467908,2887487-DS-SO,1,SERVICIO DE TRATAMIENTO QUIMICO PARA UNIDADES DE PROCESOS Y UTILIDADES,251133,436,Unidad,SERCOP,176249.68,USD,8621004110,CPC,SERVICIO DE TRATAMIENTO QUIMICO PARA UNIDADES DE PROCESOS Y UTILIDADES,86210.04.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=86210.04.1,CPC,SERVICIOS AUXILIARES EN LA PRODUCCION DE PETROLEO
ocds-5wno2w-COTBS-ANDEC-002-19-467908,2929999-DS-SO,1,"SERVICIOS DE TRANSPORTE AEREO  DE PASAJEROS POR LINEAS AEREAS DE SERVICIO  EN HORARIOS REGULAR, INCLUSO LOS HELICOPTEROS DE CUALQUIER TIPO",257166,436,Unidad,SERCOP,89589.34,USD,661100011,CPC,"SERVICIOS DE TRANSPORTE AEREO  DE PASAJEROS POR LINEAS AEREAS DE SERVICIO  EN HORARIOS REGULAR, INCLUSO LOS HELICOPTEROS DE CUALQUIER TIPO",66110.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=66110.00.1,CPC,"SERVICIOS DE TRANSPORTE AEREO  DE PASAJEROS POR LINEAS AEREAS DE SERVICIO  EN HORARIOS REGULAR, INCLUSO LOS HELICOPTEROS DE CUALQUIER TIPO"
ocds-5wno2w-COTBS-APG-001-2019-2499,2892613-DS-SO,1,"MANTENIMIENTO DE SISTEMAS, EQUIPOS E INSTALACIONES ELECTRICAS",251818,436,Unidad,SERCOP,103000.0,USD,871520112,CPC,"MANTENIMIENTO DE SISTEMAS, EQUIPOS E INSTALACIONES ELECTRICAS",87152.01.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=87152.01.1,CPC, SERVICIOS DE MANTENIMIENTO Y REPARACION DE APARATOS DE CONTROL Y DISTRIBUCION ELECTRICA
ocds-5wno2w-COTBS-BDE-001-2019-2435,2870684-DS-SO,1,"SERVICIOS DE TRANSPORTE AEREO  DE PASAJEROS POR LINEAS AEREAS DE SERVICIO  EN HORARIOS REGULAR, INCLUSO LOS HELICOPTEROS DE CUALQUIER TIPO",248744,436,Unidad,SERCOP,75247.38,USD,661100011,CPC,"SERVICIOS DE TRANSPORTE AEREO  DE PASAJEROS POR LINEAS AEREAS DE SERVICIO  EN HORARIOS REGULAR, INCLUSO LOS HELICOPTEROS DE CUALQUIER TIPO",66110.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=66110.00.1,CPC,"SERVICIOS DE TRANSPORTE AEREO  DE PASAJEROS POR LINEAS AEREAS DE SERVICIO  EN HORARIOS REGULAR, INCLUSO LOS HELICOPTEROS DE CUALQUIER TIPO"
ocds-5wno2w-COTBS-BEZ5-001-2019-765910,2836847-DS-SO,1,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",243120,436,Unidad,SERCOP,142875.57,USD,871410011,CPC,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",87141.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=87141.00.1,CPC,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA"
ocds-5wno2w-COTBS-CDPNM-2019-001-180449,2766350-DS-SO,1,GASOLINA,230910,436,Unidad,SERCOP,252575.42,USD,333100011,CPC,GASOLINA,33310.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=33310.00.1,CPC,GASOLINA PARA AUTOMOTORES
ocds-5wno2w-COTBS-CDPNM-2019-002-180449,2766926-DS-SO,1,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",231032,436,Unidad,SERCOP,165224.37,USD,871410011,CPC,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",87141.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=87141.00.1,CPC,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA"
ocds-5wno2w-COTBS-CDPNM-2019-003-180449,2767418-DS-SO,1,SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR,231146,436,Unidad,SERCOP,149167.15,USD,871410012,CPC,SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR,87141.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=87141.00.1,CPC,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA"
ocds-5wno2w-COTBS-CEE-001-2019A-2504,2860175-DS-SO,160000,ADQUISICIÓN DE COMBUSTIBLE -DIESEL-,247091,52214,Galón (US),SERCOP,0.92589,USD,333400011,CPC,DIESEL,33340.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=33340.00.1,CPC," COMBUSTIBLES DE TIPO QUEROSENO PARA  AVIONES, Y DIESEL PARA  AUTOMOTORES"
ocds-5wno2w-COTBS-CEE-002-2019-2504,2853597-DS-SO,1,SERVICIOS COMERCIALES AL POR MENOR DE COMBUSTIBLES  LIQUIDOS ,245985,436,Unidad,SERCOP,191068.5,USD,622910013,CPC,SERVICIOS COMERCIALES AL POR MENOR DE COMBUSTIBLES  LIQUIDOS ,62291.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=62291.00.1,CPC,"SERVICIOS COMERCIALES AL POR MENOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PRODUCTOS AFINES EN TIENDAS ESPECIALIZADAS"
ocds-5wno2w-COTBS-CEE-003-2019-2504,2882472-DS-SO,1,SERVICIOS COMERCIALES AL POR MENOR DE COMBUSTIBLES  LIQUIDOS ,250395,436,Unidad,SERCOP,177641.90384,USD,622910013,CPC,SERVICIOS COMERCIALES AL POR MENOR DE COMBUSTIBLES  LIQUIDOS ,62291.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=62291.00.1,CPC,"SERVICIOS COMERCIALES AL POR MENOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PRODUCTOS AFINES EN TIENDAS ESPECIALIZADAS"
ocds-5wno2w-COTBS-CEK-SDCHQ-CO10-516239,2767160-DS-SO,1,CONSTRUCCION DE REDES URBANAS DE ALCANTARILLADO,231074,436,Unidad,SERCOP,119059.32,USD,542510012,CPC,CONSTRUCCION DE REDES URBANAS DE ALCANTARILLADO,54251.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=54251.00.1,CPC,SERVICIOS DE CONSTRUCCION CONDUCCIONES DE REDES URBANAS DE ABASTECIMIENTO DE AGUA  Y  ALCANTARILLADO  (INCLUIDAS LAS OBRAS AUXILIARES COMO ESTACIONES DE BOMBEO).
ocds-5wno2w-COTBS-CELCCO-009-19-238940,2927819-DS-SO,1,MANTENIMIENTO PARA SISTEMAS Y SERVICIOS DE TELECOMUNICACIONES,256889,436,Unidad,SERCOP,298691.46,USD,841600313,CPC,MANTENIMIENTO PARA SISTEMAS Y SERVICIOS DE TELECOMUNICACIONES,84160.03.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=84160.03.1,CPC,OTROS SERVICIOS DE TELECOMUNICACIONES
ocds-5wno2w-COTBS-CELEGU-152-19-240720,2876568-DS-SO,1,"SERVICIOS DE REPARACION, MANTENIMIENTO Y REBOBINADO DE GENERADORES ",249449,436,Unidad,SERCOP,392940.0,USD,871520013,CPC,"SERVICIOS DE REPARACION, MANTENIMIENTO Y REBOBINADO DE GENERADORES ",87152.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=87152.00.1,CPC,"SERVICIOS DE REPARACION, MANTENIMIENTO Y REBOBINADO DE MOTORES ELECTRICOS, GENERADORES Y TRANSFORMADORES"
ocds-5wno2w-COTBS-CELEGU-171-19-240720,2877526-DS-SO,2,Juego de canastos (cajones) lado intermedio para el precalentador de aire,249602,436,Unidad,SERCOP,152735.2,USD,423420011,CPC,"PARTES Y PIEZAS, DE LAS CALDERAS GENERADORAS DE VAPOR DE AGUA U OTROS TIPOS DE  VAPORES N.C.P.",42342.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=42342.00.1,CPC,"PARTES Y PIEZAS, DE LAS CALDERAS GENERADORAS DE VAPOR DE AGUA U OTROS TIPOS DE  VAPORES N.C.P."
ocds-5wno2w-COTBS-EMACEP-04-2019-284319,2884924-DS-SO,1,SERVICIOS DE MANTENIMIENTO CORRECTIVO Y REPARACION DE VEHICULOS DE MOTOR,250752,436,Unidad,SERCOP,400334.55,USD,871410018,CPC,SERVICIOS DE MANTENIMIENTO CORRECTIVO Y REPARACION DE VEHICULOS DE MOTOR,87141.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=87141.00.1,CPC,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA"
ocds-5wno2w-COTBS-CELEGU-195-19-240720,2887641-DS-SO,1,REPARACION Y MANTENIMIENTO DE AIRE ACONDICIONADO,251160,436,Unidad,SERCOP,333638.76,USD,859901911,CPC,REPARACION Y MANTENIMIENTO DE AIRE ACONDICIONADO,85990.19.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=85990.19.1,CPC,SERVICIOS DE REPARACION Y MANTENIMIENTO DE AIRE ACONDICIONADO
ocds-5wno2w-COTBS-CELHAG-021-19-240717,2857698-DS-SO,1,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",246694,436,Unidad,SERCOP,146522.8,USD,871410011,CPC,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",87141.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=87141.00.1,CPC,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA"
ocds-5wno2w-COTBS-CELHPA-012-19-240714,2809144-DS-SO,1,OTROS SERVICIOS DE TRATAMIENTO DE SUPERFICIES METALICAS,238423,436,Unidad,SERCOP,478284.0,USD,882111011,CPC,OTROS SERVICIOS DE TRATAMIENTO DE SUPERFICIES METALICAS,88211.10.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=88211.10.1,CPC,OTROS SERVICIOS DE TRATAMIENTO DE SUPERFICIES METALICAS
ocds-5wno2w-COTBS-CELHPA-014-19.-240714,2823563-DS-SO,1,CAPACITACION AMBIENTAL,240783,436,Unidad,SERCOP,105842.4,USD,9290000115,CPC,CAPACITACION AMBIENTAL,92900.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=92900.00.1,CPC,SERVICIOS DE ENSENANZA Y CAPACITACION QUE NO PUEDAN DEFINIRSE POR SU NIVEL
ocds-5wno2w-COTBS-CELHPA-031-19.-240714,2854283-DS-SO,1,VENTA DE BILLETES DE VIAJE,246107,436,Unidad,SERCOP,201587.41,USD,678110012,CPC,VENTA DE BILLETES DE VIAJE,67811.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=67811.00.1,CPC,"VENTA DE BILLETES DE VIAJE, ALOJAMIENTO Y VIAJES ORGANIZADOS A COMISION O POR CONTRATO"
ocds-5wno2w-COTBS-CELHTP-002-19-394030,2891862-DS-SO,1,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",251682,436,Unidad,SERCOP,151786.16,USD,871410011,CPC,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",87141.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=87141.00.1,CPC,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA"
ocds-5wno2w-COTBS-CELTES-23-19--240719,2829159-DS-SO,1,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",241768,436,Unidad,SERCOP,165178.57,USD,871410011,CPC,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",87141.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=87141.00.1,CPC,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA"
ocds-5wno2w-COTBS-CELTES-57-19-240719,2880963-DS-SO,1,SERVICIOS DE MANTENIMIENTO Y REPARACION DE OTRA MAQUINARIA PARA FINES GENERALES N.C.P.,250146,436,Unidad,SERCOP,334999.24,USD,871590611,CPC,SERVICIOS DE MANTENIMIENTO Y REPARACION DE OTRA MAQUINARIA PARA FINES GENERALES N.C.P.,87159.06.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=87159.06.1,CPC,SERVICIOS DE MANTENIMIENTO Y REPARACION DE OTRA MAQUINARIA PARA FINES GENERALES N.C.P.
ocds-5wno2w-COTBS-CELTES-63-19-240719,2880509-DS-SO,1,SERVICIO DE TRANSPORTE COMERCIAL INSITUCIONAL CON CONDUCTOR,250083,436,Unidad,SERCOP,444642.72,USD,643120016,CPC,SERVICIO DE TRANSPORTE COMERCIAL INSITUCIONAL CON CONDUCTOR,64312.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=64312.00.1,CPC,"SERVICIOS DE TRANSPORTE DE PASAJEROS POR ITINERARIOS Y CON HORARIOS PREDETERMINADOS PARA UN SEGMENTO ESPECIFICO DE USUARIOS, POR EJEMPLO ESCUELAS, COLEGIOS O EMPRESAS"
ocds-5wno2w-COTBS-CELTES-75-19-240719,2903738-DS-SO,1,MANTENIMIENTO Y REPARACION DE TUBERIAS TERRESTRES Y SUBMARINAS,253304,436,Unidad,SERCOP,135475.24,USD,862100621,CPC,MANTENIMIENTO Y REPARACION DE TUBERIAS TERRESTRES Y SUBMARINAS,86210.06.2,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=86210.06.2,CPC,SERVICIO DE MANTENIMIENTO Y REPARACION DE EQUIPOS Y TUBERIAS
ocds-5wno2w-COTBS-CELTGM-002-19-238940,2955587-DS-SO,1,SERVICIOS DE MANTENIMIENTO Y REPARACION DE OTRA MAQUINARIA PARA FINES GENERALES N.C.P.,260467,436,Unidad,SERCOP,125160.0,USD,871590611,CPC,SERVICIOS DE MANTENIMIENTO Y REPARACION DE OTRA MAQUINARIA PARA FINES GENERALES N.C.P.,87159.06.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=87159.06.1,CPC,SERVICIOS DE MANTENIMIENTO Y REPARACION DE OTRA MAQUINARIA PARA FINES GENERALES N.C.P.
ocds-5wno2w-COTBS-CELTGM-003-19-238940,2974067-DS-SO,1,INSTALACION DE SISTEMAS DE PROTECCION CATODICA A ESTRUCTURAS METALICAS Y PUENTES,263095,436,Unidad,SERCOP,295000.0,USD,542900313,CPC,INSTALACION DE SISTEMAS DE PROTECCION CATODICA A ESTRUCTURAS METALICAS Y PUENTES,54290.03.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=54290.03.1,CPC,"INSTALACION DE SISTEMAS DE CONTROL, SUPERVISION O PROTECCION DE PLANTAS INDUSTRIALES, DUCTOS"
ocds-5wno2w-COTBS-CELTMA-003-19-869771,2843344-DS-SO,1,SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR,244285,436,Unidad,SERCOP,103971.4,USD,871410012,CPC,SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR,87141.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=87141.00.1,CPC,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA"
ocds-5wno2w-COTBS-CELTMA-006-19-869771,2843493-DS-SO,1,SERVICIOS GENERALES DE INGENIERIA MECANICA COMO SOLDADURA,244301,436,Unidad,SERCOP,115199.72,USD,8821200113,CPC,SERVICIOS GENERALES DE INGENIERIA MECANICA COMO SOLDADURA,88212.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=88212.00.1,CPC,"SERVICIOS GENERALES DE INGENIERIA MECANICA COMO TALADRADO, TORNEADO, FRESADO, TAREAS DE EROSION, CEPILLADO, LAPEADO, BROCHADO, IGUALADO, ASERRADO, RECTIFICADO, AFILADO, SOLDADURA, EMPALMES, ETC. DE ELEMENTOS DE TRABAJO METALICOS"
ocds-5wno2w-COTBS-CELTMA-056-19-238940,2981032-DS-SO,1,OTROS SERVICIOS DE INSTALACION ELECTRICA: ALUMBRADO ,263881,436,Unidad,SERCOP,85765.94,USD,546190012,CPC,OTROS SERVICIOS DE INSTALACION ELECTRICA: ALUMBRADO ,54619.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=54619.00.1,CPC,"OTROS SERVICIOS DE INSTALACION ELECTRICA: ALUMBRADO Y SENALIZACION ELECTRICA EN CARRETERAS Y LOS TRABAJOS DE INSTALACION DE EQUIPOS DE SONIDOS, CALEFACCION ELECTRICA, EQUIPO DE TELECOMUNICACIONES,ETC."
ocds-5wno2w-COTBS-CELTRA-090-19-238940,2947072-DS-SO,1,SERVICIOS COMERCIALES AL POR MENOR DE COMBUSTIBLES  LIQUIDOS ,259341,436,Unidad,SERCOP,255551.18,USD,622910013,CPC,SERVICIOS COMERCIALES AL POR MENOR DE COMBUSTIBLES  LIQUIDOS ,62291.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=62291.00.1,CPC,"SERVICIOS COMERCIALES AL POR MENOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y PRODUCTOS AFINES EN TIENDAS ESPECIALIZADAS"
ocds-5wno2w-COTS-CNELMAN-004-19-462849,2857753-DS-SO,1,REPARACION Y MANTENIMIENTO DE LINEAS Y SUBESTACIONES,246700,436,Unidad,SERCOP,248575.5,USD,871520212,CPC,REPARACION Y MANTENIMIENTO DE LINEAS Y SUBESTACIONES,87152.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=87152.02.1,CPC, SERVICIOS DE MANTENIMIENTO Y REPARACION DE OTRO EQUIPO ELECTRICO N.C.P.
ocds-5wno2w-COTBS-CELTRA-103-19-238940,2975323-DS-SO,1,"SERVICIOS DE TRANSPORTE AEREO  DE PASAJEROS POR LINEAS AEREAS DE SERVICIO  EN HORARIOS REGULAR, INCLUSO LOS HELICOPTEROS DE CUALQUIER TIPO",263241,436,Unidad,SERCOP,411876.4,USD,661100011,CPC,"SERVICIOS DE TRANSPORTE AEREO  DE PASAJEROS POR LINEAS AEREAS DE SERVICIO  EN HORARIOS REGULAR, INCLUSO LOS HELICOPTEROS DE CUALQUIER TIPO",66110.00.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=66110.00.1,CPC,"SERVICIOS DE TRANSPORTE AEREO  DE PASAJEROS POR LINEAS AEREAS DE SERVICIO  EN HORARIOS REGULAR, INCLUSO LOS HELICOPTEROS DE CUALQUIER TIPO"
ocds-5wno2w-COTBS-CEMA-002-2019-29813,2791157-DS-SO,1,TRANSPORTE POR CARRETERA DE CARGA QUE NO ESTE CLASIFICADO EN OTRO LUGAR EN VEHICULOS ,235505,436,Unidad,SERCOP,436000.0,USD,643390212,CPC,TRANSPORTE POR CARRETERA DE CARGA QUE NO ESTE CLASIFICADO EN OTRO LUGAR EN VEHICULOS ,64339.02.1,https://www.compraspublicas.gob.ec/ProcesoContratacion/compras/exe/verComProductos_exe.php?tipo=buscar&idProducto=64339.02.1,CPC,TRANSPORTE POR CARRETERA DE CARGA QUE NO ESTE CLASIFICADO EN OTRO LUGAR EN VEHICULOS
