,procuringEntity_name,NF003,NF010,NF011,NF016,NF018,NF019,NF026,NF027,NF031,NF042,NF044,NF047,NF059,NF061,NF062,NF063
1357,SUPERINTENDENCIA DE ORDENAMIENTO TERRITORIAL USO Y GESTION DEL SUELO,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0
1358,SUPERINTENDENCIA DEL TERMINAL PETROLERO DE LA LIBERTAD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1359,TRAFFICNOR C.E.M.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,TRANSPORTES NAVIEROS ECUATORIANOS TRANSNAVE,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1361,"Tercera Division de la F.T ""Tarqui""",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1362,Transespol E.P.,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1363,UNAE EP,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1364,UNIDAD DE ACCION SOCIAL DEL GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DE LAGO AGRIO,0,0,0,0,0,0,0,0,0,5,0,23,0,0,0,0
1365,UNIDAD DE ANÁLISIS FINANCIERO Y ECONÓMICO UAFE,0,0,1,0,0,1,0,1,0,12,0,6,0,0,1,0
1366,UNIDAD DE ASISTENCIA MEDICA DESARROLLO SOCIAL Y CULTURAL ADSCRITO AL GOBIERNO AUTONOMO DESCENTRALIZADO DE LA PROVINCIA DE ESMERALDAS,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1367,UNIDAD DE ATENCION AMBULATORIA DEL IESS SAN GABRIEL,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0
1368,UNIDAD DE EQUITACION Y REMONTA DE LA PN  ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1369,UNIDAD DE EQUITACION Y REMONTA SANTA ANA DE LOS CUATRO RIOS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1370,UNIDAD DE GESTION DE INVESTIGACION Y PROYECCION SOCIAL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,UNIDAD DE VIGILANCIA QUITUMBE,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1372,UNIDAD DE VINCULACIÓN CON LA SOCIEDAD Y PRESTACIÓN DE SERVICIOS DE LA UNIVERSIDAD TÉCNICA DE AMBATO UVPSUTA,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0
1373,UNIDAD EDUCATIVA DE FUERZAS ARMADAS COLEGIO MILITAR N 3 HEROES DEL 41,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
1374,UNIDAD EJECUTORA PARA LA PROTECCION DE DERECHOS,0,2,0,0,0,0,0,0,0,6,0,14,0,0,0,0
1375,UNIDAD NACIONAL AEROPOLICIAL,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1376,UNIVERSIDAD DE CUENCA,2,5,1,0,0,1,2,2,0,4,0,8,0,1,0,0
1377,UNIVERSIDAD DE GUAYAQUIL,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1378,UNIVERSIDAD DE INVESTIGACIÓN DE TECNOLOGÍA EXPERIMENTAL YACHAY,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1379,UNIVERSIDAD DE LAS ARTES,4,5,0,0,0,1,1,1,0,0,0,9,0,0,2,0
1380,UNIVERSIDAD DE LAS FUERZAS ARMADAS  ESPE,1,0,0,0,0,1,1,1,0,0,0,4,0,1,1,0
1381,UNIVERSIDAD DE LAS FUERZAS ARMADAS ESPE SEDE LATACUNGA,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0
1382,UNIVERSIDAD ESTATAL DE MILAGRO,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1383,UNIVERSIDAD INTERCULTURAL DE LAS NACIONALIDADES Y PUEBLOS INDIGENAS AMAWTAY WASI,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0
1384,UNIVERSIDAD NACIONAL DE EDUCACION UNAE,0,1,0,0,0,0,0,0,0,34,0,3,0,0,0,0
1385,UNIVERSIDAD NACIONAL DE LOJA,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1386,UNIVERSIDAD POLITECNICA ESTATAL DEL CARCHI,0,1,0,0,0,0,0,0,0,11,0,12,0,0,0,0
1387,UNIVERSIDAD REGIONAL AMAZÓNICA IKIAM,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1388,UNIVERSIDAD TECNICA DE BABAHOYO,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1389,UNIVERSIDAD TECNICA DE COTOPAXI ,0,5,0,0,0,0,0,0,0,1,0,11,0,0,0,0
1390,UNIVERSIDAD TÉCNICA DE AMBATO,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1391,UTMACH EP EMPRESA PUBLICA DE PRODUCCION Y DESARROLLO ESTRATEGICO DE LA UNIVERSIDAD TECNICA DE MACHALA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1392,Universidad Agraria del Ecuador,2,3,0,0,0,1,0,0,0,0,0,3,0,0,1,0
1393,Universidad Central del Ecuador,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
1394,Universidad Estatal Amazonica,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1395,Universidad Estatal del Sur de Manabí,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0
1396,Universidad Nacional de Chimborazo,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,0
1397,Universidad Técnica Luis Vargas Torres,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1398,Universidad Técnica de Manabí,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1399,"batallon de infanteria #19 ""carchi""",0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0
1400,casa de la cultura benjamin carrion nucleo de napo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1401,comando provincial de la policia del guayas nro. 2,0,3,1,0,4,1,1,0,0,0,0,5,0,0,1,0
1402,comandodepoliciadeorellana,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1403,direccion distrital 21d03 - cuyabeno putumayo,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
1404,direccion provincial del ministerio de obras publicas de orellana,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
1405,junta parroquial 27 de abril,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1406,junta parroquial de cuyuja,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1407,junta parroquial la tola,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1408,juntaparroquialbuenavista,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0
1409,juntaparroquialsalango,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1410,museo y parque arqueologico pumapungo,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
